gene,png,n_tx
ENSG00000272851_FZD5,ENSG00000272851_FZD5.png,1
ENSG00000272913,ENSG00000272913.png,1
ENSG00000272944,ENSG00000272944.png,1
ENSG00000273154,ENSG00000273154.png,1
ENSG00000273155,ENSG00000273155.png,2
ENSG00000273175,ENSG00000273175.png,1
ENSG00000273230,ENSG00000273230.png,1
ENSG00000273271,ENSG00000273271.png,1
ENSG00000273329,ENSG00000273329.png,1
ENSG00000273355,ENSG00000273355.png,1
ENSG00000273437_CNBP,ENSG00000273437_CNBP.png,1
ENSG00000273748,ENSG00000273748.png,5
ENSG00000273763,ENSG00000273763.png,2
ENSG00000273893_TP53RK,ENSG00000273893_TP53RK.png,1
ENSG00000274021,ENSG00000274021.png,1
ENSG00000274067,ENSG00000274067.png,1
ENSG00000274104,ENSG00000274104.png,1
ENSG00000274220,ENSG00000274220.png,1
ENSG00000274333,ENSG00000274333.png,2
ENSG00000274642,ENSG00000274642.png,9
ENSG00000274828,ENSG00000274828.png,1
ENSG00000275097_SINHCAF,ENSG00000275097_SINHCAF.png,2
ENSG00000275120,ENSG00000275120.png,2
ENSG00000275223_NECAB3,ENSG00000275223_NECAB3.png,1
ENSG00000275464,ENSG00000275464.png,2
ENSG00000275496,ENSG00000275496.png,1
ENSG00000275740,ENSG00000275740.png,1
ENSG00000275764,ENSG00000275764.png,2
ENSG00000275964,ENSG00000275964.png,2
ENSG00000275993,ENSG00000275993.png,4
ENSG00000276075,ENSG00000276075.png,1
ENSG00000276077,ENSG00000276077.png,1
ENSG00000276256,ENSG00000276256.png,1
ENSG00000276289,ENSG00000276289.png,3
ENSG00000276570_PPP6R1,ENSG00000276570_PPP6R1.png,1
ENSG00000276791,ENSG00000276791.png,1
ENSG00000276855,ENSG00000276855.png,1
ENSG00000277067,ENSG00000277067.png,2
ENSG00000277117,ENSG00000277117.png,2
ENSG00000277283,ENSG00000277283.png,1
ENSG00000277400,ENSG00000277400.png,4
ENSG00000277491_MRM3,ENSG00000277491_MRM3.png,1
ENSG00000277599,ENSG00000277599.png,1
ENSG00000277879_PDZD8,ENSG00000277879_PDZD8.png,1
ENSG00000277969,ENSG00000277969.png,1
ENSG00000278217,ENSG00000278217.png,1
ENSG00000278396,ENSG00000278396.png,1
ENSG00000278600,ENSG00000278600.png,1
ENSG00000278626_ENSG00000260409_ENSG00000290326,ENSG00000278626_ENSG00000260409_ENSG00000290326.png,1
ENSG00000278722,ENSG00000278722.png,1
ENSG00000278730,ENSG00000278730.png,1
ENSG00000278730_ENSG00000291214,ENSG00000278730_ENSG00000291214.png,2
ENSG00000278817,ENSG00000278817.png,2
ENSG00000278834,ENSG00000278834.png,2
ENSG00000278934,ENSG00000278934.png,2
ENSG00000278948_MICALL1,ENSG00000278948_MICALL1.png,1
ENSG00000279069,ENSG00000279069.png,1
ENSG00000279267_RPL23AP7,ENSG00000279267_RPL23AP7.png,2
ENSG00000279320,ENSG00000279320.png,1
ENSG00000279422,ENSG00000279422.png,1
ENSG00000279453,ENSG00000279453.png,1
ENSG00000279504_TBCB,ENSG00000279504_TBCB.png,1
ENSG00000279583_SMG1P2,ENSG00000279583_SMG1P2.png,1
ENSG00000279619_LGI4,ENSG00000279619_LGI4.png,1
ENSG00000279711,ENSG00000279711.png,1
ENSG00000279792_MRPL27,ENSG00000279792_MRPL27.png,1
ENSG00000280071,ENSG00000280071.png,7
ENSG00000280347,ENSG00000280347.png,1
ENSG00000280355,ENSG00000280355.png,1
ENSG00000280355_NUTM2B-AS1,ENSG00000280355_NUTM2B-AS1.png,2
ENSG00000280433,ENSG00000280433.png,1
ENSG00000281538_NDUFA6-DT,ENSG00000281538_NDUFA6-DT.png,2
ENSG00000282034,ENSG00000282034.png,1
ENSG00000282304,ENSG00000282304.png,1
ENSG00000282556,ENSG00000282556.png,2
ENSG00000282917,ENSG00000282917.png,3
ENSG00000283175,ENSG00000283175.png,1
ENSG00000283189,ENSG00000283189.png,1
ENSG00000283196,ENSG00000283196.png,1
ENSG00000283273_PDCD6IPP1,ENSG00000283273_PDCD6IPP1.png,2
ENSG00000283360,ENSG00000283360.png,1
ENSG00000283423,ENSG00000283423.png,1
ENSG00000283828,ENSG00000283828.png,3
ENSG00000283886,ENSG00000283886.png,3
ENSG00000283977_DNHD1,ENSG00000283977_DNHD1.png,1
ENSG00000284391,ENSG00000284391.png,2
ENSG00000284612,ENSG00000284612.png,5
ENSG00000284691,ENSG00000284691.png,2
ENSG00000284874,ENSG00000284874.png,4
ENSG00000284879,ENSG00000284879.png,2
ENSG00000284968,ENSG00000284968.png,2
ENSG00000285043,ENSG00000285043.png,1
ENSG00000285130,ENSG00000285130.png,1
ENSG00000285184_OTUD7B,ENSG00000285184_OTUD7B.png,1
ENSG00000285565,ENSG00000285565.png,1
ENSG00000285645,ENSG00000285645.png,1
ENSG00000285691,ENSG00000285691.png,1
ENSG00000285694,ENSG00000285694.png,1
ENSG00000285725,ENSG00000285725.png,1
ENSG00000285731,ENSG00000285731.png,2
ENSG00000285756,ENSG00000285756.png,2
ENSG00000285791,ENSG00000285791.png,1
ENSG00000285827,ENSG00000285827.png,2
ENSG00000285854,ENSG00000285854.png,1
ENSG00000285876,ENSG00000285876.png,1
ENSG00000285914,ENSG00000285914.png,4
ENSG00000285976,ENSG00000285976.png,1
ENSG00000286045,ENSG00000286045.png,3
ENSG00000286062,ENSG00000286062.png,4
ENSG00000286071,ENSG00000286071.png,25
ENSG00000286104,ENSG00000286104.png,1
ENSG00000286129,ENSG00000286129.png,3
ENSG00000286277,ENSG00000286277.png,2
ENSG00000286339_PLN,ENSG00000286339_PLN.png,2
ENSG00000286388,ENSG00000286388.png,3
ENSG00000286395,ENSG00000286395.png,2
ENSG00000286449,ENSG00000286449.png,1
ENSG00000286452,ENSG00000286452.png,2
ENSG00000286458,ENSG00000286458.png,1
ENSG00000286463,ENSG00000286463.png,1
ENSG00000286491,ENSG00000286491.png,1
ENSG00000286527,ENSG00000286527.png,1
ENSG00000286535,ENSG00000286535.png,1
ENSG00000286584,ENSG00000286584.png,1
ENSG00000286598,ENSG00000286598.png,1
ENSG00000286598_HERC2P6,ENSG00000286598_HERC2P6.png,1
ENSG00000286619,ENSG00000286619.png,1
ENSG00000286638,ENSG00000286638.png,1
ENSG00000286639,ENSG00000286639.png,2
ENSG00000286658,ENSG00000286658.png,2
ENSG00000286760,ENSG00000286760.png,1
ENSG00000286800,ENSG00000286800.png,3
ENSG00000286820,ENSG00000286820.png,1
ENSG00000286884,ENSG00000286884.png,1
ENSG00000286952,ENSG00000286952.png,1
ENSG00000286986,ENSG00000286986.png,2
ENSG00000287059,ENSG00000287059.png,1
ENSG00000287091,ENSG00000287091.png,2
ENSG00000287158,ENSG00000287158.png,4
ENSG00000287232,ENSG00000287232.png,1
ENSG00000287242,ENSG00000287242.png,1
ENSG00000287281,ENSG00000287281.png,1
ENSG00000287292,ENSG00000287292.png,1
ENSG00000287315,ENSG00000287315.png,1
ENSG00000287498,ENSG00000287498.png,1
ENSG00000287658,ENSG00000287658.png,1
ENSG00000287692,ENSG00000287692.png,2
ENSG00000287702_ENSG00000287568,ENSG00000287702_ENSG00000287568.png,3
ENSG00000287763,ENSG00000287763.png,1
ENSG00000287776,ENSG00000287776.png,10
ENSG00000287811_SH3BGRL2,ENSG00000287811_SH3BGRL2.png,4
ENSG00000287875,ENSG00000287875.png,1
ENSG00000287919_TLCD4,ENSG00000287919_TLCD4.png,2
ENSG00000287999,ENSG00000287999.png,1
ENSG00000288007,ENSG00000288007.png,1
ENSG00000288047,ENSG00000288047.png,1
ENSG00000288056_FBXO30,ENSG00000288056_FBXO30.png,1
ENSG00000288095,ENSG00000288095.png,1
ENSG00000288349,ENSG00000288349.png,1
ENSG00000288659,ENSG00000288659.png,11
ENSG00000288670,ENSG00000288670.png,2
ENSG00000288674,ENSG00000288674.png,1
ENSG00000288678_PTP4A2,ENSG00000288678_PTP4A2.png,1
ENSG00000288684,ENSG00000288684.png,1
ENSG00000288700,ENSG00000288700.png,1
ENSG00000288736,ENSG00000288736.png,1
ENSG00000288739,ENSG00000288739.png,1
ENSG00000288741,ENSG00000288741.png,1
ENSG00000288771,ENSG00000288771.png,17
ENSG00000288830,ENSG00000288830.png,1
ENSG00000288852,ENSG00000288852.png,1
ENSG00000288868,ENSG00000288868.png,1
ENSG00000288891,ENSG00000288891.png,1
ENSG00000288904,ENSG00000288904.png,1
ENSG00000288931_SLC7A8,ENSG00000288931_SLC7A8.png,2
ENSG00000289013,ENSG00000289013.png,1
ENSG00000289029,ENSG00000289029.png,2
ENSG00000289042,ENSG00000289042.png,1
ENSG00000289046,ENSG00000289046.png,1
ENSG00000289047,ENSG00000289047.png,3
ENSG00000289050,ENSG00000289050.png,1
ENSG00000289089,ENSG00000289089.png,1
ENSG00000289106_SDHC,ENSG00000289106_SDHC.png,5
ENSG00000289149,ENSG00000289149.png,1
ENSG00000289171_RBBP6,ENSG00000289171_RBBP6.png,1
ENSG00000289258,ENSG00000289258.png,2
ENSG00000289326,ENSG00000289326.png,3
ENSG00000289327,ENSG00000289327.png,1
ENSG00000289335,ENSG00000289335.png,2
ENSG00000289378,ENSG00000289378.png,1
ENSG00000289469,ENSG00000289469.png,4
ENSG00000289490_BMPR2,ENSG00000289490_BMPR2.png,1
ENSG00000289493,ENSG00000289493.png,2
ENSG00000289502_C8orf88,ENSG00000289502_C8orf88.png,5
ENSG00000289504,ENSG00000289504.png,1
ENSG00000289523_MAPK1IP1L,ENSG00000289523_MAPK1IP1L.png,1
ENSG00000289586,ENSG00000289586.png,3
ENSG00000289609,ENSG00000289609.png,1
ENSG00000289614_ENSG00000215861,ENSG00000289614_ENSG00000215861.png,1
ENSG00000289615,ENSG00000289615.png,1
ENSG00000289617_FRY,ENSG00000289617_FRY.png,1
ENSG00000289619_DSG1,ENSG00000289619_DSG1.png,1
ENSG00000289700,ENSG00000289700.png,1
ENSG00000289715_ALPL,ENSG00000289715_ALPL.png,1
ENSG00000289744,ENSG00000289744.png,1
ENSG00000289858,ENSG00000289858.png,2
ENSG00000289943_WDPCP,ENSG00000289943_WDPCP.png,1
ENSG00000289952,ENSG00000289952.png,1
ENSG00000289978_CRYM,ENSG00000289978_CRYM.png,1
ENSG00000289999,ENSG00000289999.png,1
ENSG00000290004,ENSG00000290004.png,1
ENSG00000290004_ENSG00000288946,ENSG00000290004_ENSG00000288946.png,1
ENSG00000290082_ABHD15,ENSG00000290082_ABHD15.png,1
ENSG00000290102,ENSG00000290102.png,1
ENSG00000290114,ENSG00000290114.png,2
ENSG00000290546,ENSG00000290546.png,1
ENSG00000290549,ENSG00000290549.png,1
ENSG00000290559,ENSG00000290559.png,2
ENSG00000290573,ENSG00000290573.png,3
ENSG00000290586,ENSG00000290586.png,1
ENSG00000290596,ENSG00000290596.png,2
ENSG00000290689,ENSG00000290689.png,2
ENSG00000290690,ENSG00000290690.png,1
ENSG00000290792,ENSG00000290792.png,1
ENSG00000290854,ENSG00000290854.png,1
ENSG00000290885,ENSG00000290885.png,1
ENSG00000290989,ENSG00000290989.png,3
ENSG00000290999,ENSG00000290999.png,2
ENSG00000291006,ENSG00000291006.png,2
ENSG00000291011,ENSG00000291011.png,3
ENSG00000291073_SLC7A5P2,ENSG00000291073_SLC7A5P2.png,1
ENSG00000291075,ENSG00000291075.png,1
ENSG00000291079,ENSG00000291079.png,2
ENSG00000291089,ENSG00000291089.png,6
ENSG00000291100,ENSG00000291100.png,6
ENSG00000291112,ENSG00000291112.png,4
ENSG00000291126,ENSG00000291126.png,2
ENSG00000291133,ENSG00000291133.png,16
ENSG00000291136,ENSG00000291136.png,3
ENSG00000291142,ENSG00000291142.png,4
ENSG00000291176,ENSG00000291176.png,1
ENSG00000291178,ENSG00000291178.png,2
ENSG00000291181,ENSG00000291181.png,2
ENSG00000291186,ENSG00000291186.png,1
ENSG00000291210,ENSG00000291210.png,1
ENSG00000291214,ENSG00000291214.png,1
ENSG00000291233,ENSG00000291233.png,56
ENTPD1,ENTPD1.png,4
ENTPD1-AS1,ENTPD1-AS1.png,4
ENTPD2,ENTPD2.png,1
ENTPD4,ENTPD4.png,11
ENTPD5,ENTPD5.png,7
ENTPD6,ENTPD6.png,19
ENTPD7,ENTPD7.png,1
ENTREP3,ENTREP3.png,2
ENY2,ENY2.png,3
EOGT,EOGT.png,8
EOLA2,EOLA2.png,1
EP300,EP300.png,2
EP300-AS1,EP300-AS1.png,1
EP300_MIR1281,EP300_MIR1281.png,1
EP400,EP400.png,5
EPAS1,EPAS1.png,14
EPB41,EPB41.png,7
EPB41L1,EPB41L1.png,4
EPB41L2,EPB41L2.png,7
EPB41L3,EPB41L3.png,1
EPB41L4A,EPB41L4A.png,7
EPB41L4B,EPB41L4B.png,1
EPB41L5,EPB41L5.png,6
EPC1,EPC1.png,6
EPC2,EPC2.png,5
EPDR1,EPDR1.png,8
EPG5,EPG5.png,3
EPHA2,EPHA2.png,8
EPHA3,EPHA3.png,2
EPHA4,EPHA4.png,5
EPHA7,EPHA7.png,9
EPHB3,EPHB3.png,1
EPHB4,EPHB4.png,1
EPHX1,EPHX1.png,1
EPHX2,EPHX2.png,2
EPM2A,EPM2A.png,2
EPM2A-DT,EPM2A-DT.png,6
EPM2AIP1,EPM2AIP1.png,9
EPN1,EPN1.png,12
EPN2,EPN2.png,19
EPN3,EPN3.png,7
EPOP,EPOP.png,1
EPOR,EPOR.png,2
EPRS1,EPRS1.png,10
EPS15,EPS15.png,20
EPS15L1,EPS15L1.png,27
EPS8,EPS8.png,6
EPS8L2,EPS8L2.png,1
EPSTI1,EPSTI1.png,1
ERAL1,ERAL1.png,2
ERAP1,ERAP1.png,7
ERAP2,ERAP2.png,1
ERBB2,ERBB2.png,12
ERBB4,ERBB4.png,1
ERBIN,ERBIN.png,7
ERC1,ERC1.png,19
ERCC1,ERCC1.png,9
ERCC2,ERCC2.png,5
ERCC3,ERCC3.png,2
ERCC4,ERCC4.png,1
ERCC5,ERCC5.png,4
ERCC6,ERCC6.png,9
ERCC6L2,ERCC6L2.png,7
ERCC8,ERCC8.png,5
ERF,ERF.png,2
ERG,ERG.png,4
ERG28,ERG28.png,1
ERGIC1,ERGIC1.png,4
ERGIC2,ERGIC2.png,6
ERGIC3,ERGIC3.png,1
ERH,ERH.png,1
ERI1,ERI1.png,2
ERI2,ERI2.png,7
ERI3,ERI3.png,5
ERICH1,ERICH1.png,1
ERICH2,ERICH2.png,1
ERICH5,ERICH5.png,1
ERLEC1,ERLEC1.png,6
ERLIN1,ERLIN1.png,3
ERLIN2,ERLIN2.png,4
ERMAP,ERMAP.png,2
ERMARD,ERMARD.png,4
ERMP1,ERMP1.png,6
ERN1,ERN1.png,1
ERO1A,ERO1A.png,2
ERO1B,ERO1B.png,5
ERP29,ERP29.png,1
ERP44,ERP44.png,6
ERRFI1,ERRFI1.png,2
ERV3-1,ERV3-1.png,1
ERVK13-1,ERVK13-1.png,1
ERVK3-1,ERVK3-1.png,1
ERVMER34-1,ERVMER34-1.png,1
ESAM,ESAM.png,3
ESCO1,ESCO1.png,4
ESD,ESD.png,2
ESF1,ESF1.png,5
ESR1,ESR1.png,1
ESRP1,ESRP1.png,1
ESRRA,ESRRA.png,3
ESRRB,ESRRB.png,4
ESRRG,ESRRG.png,21
ESS2,ESS2.png,2
ESYT1,ESYT1.png,3
ESYT2,ESYT2.png,3
ESYT3,ESYT3.png,1
ETAA1,ETAA1.png,3
ETF1,ETF1.png,10
ETFA,ETFA.png,9
ETFB,ETFB.png,1
ETFBKMT,ETFBKMT.png,4
ETFDH,ETFDH.png,11
ETFRF1,ETFRF1.png,1
ETNK1,ETNK1.png,4
ETNK2,ETNK2.png,1
ETNPPL,ETNPPL.png,3
ETS1,ETS1.png,2
ETS2,ETS2.png,3
ETV1,ETV1.png,21
ETV5,ETV5.png,3
ETV6,ETV6.png,1
EVA1C,EVA1C.png,3
EVI2B,EVI2B.png,1
EVI5,EVI5.png,3
EVI5L,EVI5L.png,2
EVL,EVL.png,4
EWSR1,EWSR1.png,17
EXD2,EXD2.png,12
EXOC1,EXOC1.png,15
EXOC2,EXOC2.png,10
EXOC3,EXOC3.png,4
EXOC4,EXOC4.png,3
EXOC5,EXOC5.png,13
EXOC6,EXOC6.png,4
EXOC6B,EXOC6B.png,21
EXOC7,EXOC7.png,25
EXOC8,EXOC8.png,3
EXOG,EXOG.png,12
EXOSC10,EXOSC10.png,4
EXOSC2,EXOSC2.png,2
EXOSC3,EXOSC3.png,1
EXOSC4,EXOSC4.png,1
EXOSC5,EXOSC5.png,1
EXOSC6,EXOSC6.png,1
EXOSC7,EXOSC7.png,3
EXOSC8,EXOSC8.png,2
EXT1,EXT1.png,1
EXT2,EXT2.png,5
EXTL1,EXTL1.png,3
EXTL2,EXTL2.png,4
EXTL3,EXTL3.png,8
EYA1,EYA1.png,11
EYA3,EYA3.png,3
EYA4,EYA4.png,12
EZH1,EZH1.png,5
EZR,EZR.png,11
F10,F10.png,2
F11R,F11R.png,6
F13A1,F13A1.png,3
F2R,F2R.png,3
F2RL1,F2RL1.png,1
F2RL2,F2RL2.png,2
F2RL3,F2RL3.png,1
F3,F3.png,3
F5,F5.png,2
F8,F8.png,19
F8A1,F8A1.png,1
F8A3,F8A3.png,1
FAAH,FAAH.png,1
FAAP100,FAAP100.png,5
FAAP20,FAAP20.png,2
FABP2,FABP2.png,1
FABP3,FABP3.png,19
FABP4,FABP4.png,3
FABP5,FABP5.png,1
FADD,FADD.png,1
FADS1,FADS1.png,3
FADS2,FADS2.png,2
FADS3,FADS3.png,3
FAF1,FAF1.png,5
FAF2,FAF2.png,3
FAH,FAH.png,4
FAHD1,FAHD1.png,4
FAHD2A,FAHD2A.png,1
FAHD2B,FAHD2B.png,2
FAIM2,FAIM2.png,1
FAM102A,FAM102A.png,3
FAM102B,FAM102B.png,1
FAM104A,FAM104A.png,6
FAM104B,FAM104B.png,4
FAM107A,FAM107A.png,8
FAM107B,FAM107B.png,1
FAM110B,FAM110B.png,19
FAM110C,FAM110C.png,2
FAM111A,FAM111A.png,2
FAM114A1,FAM114A1.png,7
FAM114A2,FAM114A2.png,6
FAM117A,FAM117A.png,1
FAM117B,FAM117B.png,2
FAM118A,FAM118A.png,2
FAM118B,FAM118B.png,5
FAM120A,FAM120A.png,6
FAM120AOS,FAM120AOS.png,12
FAM120B,FAM120B.png,10
FAM120C,FAM120C.png,1
FAM124A,FAM124A.png,6
FAM124B,FAM124B.png,2
FAM131A,FAM131A.png,6
FAM131B-AS2,FAM131B-AS2.png,1
FAM133A,FAM133A.png,1
FAM133B,FAM133B.png,3
FAM135A,FAM135A.png,6
FAM136A,FAM136A.png,1
FAM13A,FAM13A.png,9
FAM13B,FAM13B.png,14
FAM13C,FAM13C.png,2
FAM149B1,FAM149B1.png,1
FAM151A,FAM151A.png,1
FAM156A,FAM156A.png,3
FAM156B,FAM156B.png,2
FAM161B,FAM161B.png,6
FAM162A,FAM162A.png,2
FAM162B,FAM162B.png,1
FAM166C,FAM166C.png,1
FAM168A,FAM168A.png,1
FAM168B,FAM168B.png,13
FAM169A,FAM169A.png,2
FAM171A1,FAM171A1.png,5
FAM171B,FAM171B.png,1
FAM172A,FAM172A.png,8
FAM172A_MIR2277,FAM172A_MIR2277.png,4
FAM174A,FAM174A.png,1
FAM174B,FAM174B.png,5
FAM177A1,FAM177A1.png,15
FAM180A,FAM180A.png,11
FAM185A,FAM185A.png,2
FAM185BP,FAM185BP.png,1
FAM193A,FAM193A.png,2
FAM199X,FAM199X.png,4
FAM200A,FAM200A.png,1
FAM200B,FAM200B.png,4
FAM204A,FAM204A.png,11
FAM20A,FAM20A.png,1
FAM20B,FAM20B.png,4
FAM210A,FAM210A.png,10
FAM210B,FAM210B.png,5
FAM216A,FAM216A.png,1
FAM217B,FAM217B.png,6
FAM219A,FAM219A.png,8
FAM219B,FAM219B.png,8
FAM220A,FAM220A.png,3
FAM222A,FAM222A.png,1
FAM222B,FAM222B.png,10
FAM225A,FAM225A.png,1
FAM227B,FAM227B.png,1
FAM229B,FAM229B.png,3
FAM234A,FAM234A.png,26
FAM234B,FAM234B.png,1
FAM241A,FAM241A.png,5
FAM241B,FAM241B.png,1
FAM32A,FAM32A.png,2
FAM3A,FAM3A.png,7
FAM3C,FAM3C.png,10
FAM43A,FAM43A.png,2
FAM43B,FAM43B.png,1
FAM47E-STBD1,FAM47E-STBD1.png,4
FAM50A,FAM50A.png,1
FAM50B,FAM50B.png,2
FAM53A,FAM53A.png,1
FAM53B,FAM53B.png,5
FAM53C,FAM53C.png,8
FAM66B,FAM66B.png,2
FAM66D,FAM66D.png,5
FAM76A,FAM76A.png,6
FAM76B,FAM76B.png,2
FAM78A,FAM78A.png,2
FAM81A,FAM81A.png,2
FAM83D,FAM83D.png,1
FAM83G,FAM83G.png,2
FAM86DP,FAM86DP.png,1
FAM86JP,FAM86JP.png,1
FAM88B,FAM88B.png,1
FAM8A1,FAM8A1.png,7
FAM91A1,FAM91A1.png,1
FAM98A,FAM98A.png,4
FAM98C,FAM98C.png,1
FAM9C,FAM9C.png,1
FAN1,FAN1.png,17
FANCB,FANCB.png,1
FANCF,FANCF.png,5
FANCI,FANCI.png,3
FANCL,FANCL.png,2
FANCM,FANCM.png,2
FAP,FAP.png,1
FAR1,FAR1.png,7
FAR2,FAR2.png,1
FARP1,FARP1.png,9
FARP2,FARP2.png,6
FARS2,FARS2.png,2
FARSA,FARSA.png,1
FARSB,FARSB.png,4
FASN,FASN.png,2
FASTK,FASTK.png,7
FASTKD1,FASTKD1.png,11
FASTKD2,FASTKD2.png,25
FASTKD3,FASTKD3.png,4
FASTKD5,FASTKD5.png,2
FAT1,FAT1.png,1
FAT4,FAT4.png,2
FAU,FAU.png,1
FAXDC2,FAXDC2.png,3
FBH1,FBH1.png,10
FBL,FBL.png,1
FBLIM1,FBLIM1.png,14
FBLN1,FBLN1.png,3
FBLN2,FBLN2.png,8
FBLN5,FBLN5.png,7
FBN1,FBN1.png,4
FBN2,FBN2.png,4
FBRS,FBRS.png,2
FBRSL1,FBRSL1.png,1
FBXL12,FBXL12.png,3
FBXL15,FBXL15.png,1
FBXL17,FBXL17.png,6
FBXL18,FBXL18.png,4
FBXL2,FBXL2.png,2
FBXL20,FBXL20.png,2
FBXL22,FBXL22.png,3
FBXL3,FBXL3.png,9
FBXL4,FBXL4.png,8
FBXL5,FBXL5.png,6
FBXL5_ENSG00000273133,FBXL5_ENSG00000273133.png,2
FBXL7,FBXL7.png,1
FBXL8,FBXL8.png,1
FBXO10,FBXO10.png,3
FBXO11,FBXO11.png,4
FBXO21,FBXO21.png,15
FBXO22,FBXO22.png,5
FBXO25,FBXO25.png,2
FBXO27,FBXO27.png,2
FBXO28,FBXO28.png,7
FBXO3,FBXO3.png,13
FBXO30,FBXO30.png,7
FBXO31,FBXO31.png,10
FBXO31_C16orf95,FBXO31_C16orf95.png,2
FBXO32,FBXO32.png,19
FBXO33,FBXO33.png,1
FBXO34,FBXO34.png,3
FBXO36,FBXO36.png,1
FBXO38,FBXO38.png,13
FBXO38-DT,FBXO38-DT.png,2
FBXO4,FBXO4.png,2
FBXO40,FBXO40.png,20
FBXO42,FBXO42.png,8
FBXO44,FBXO44.png,4
FBXO45,FBXO45.png,1
FBXO46,FBXO46.png,1
FBXO48,FBXO48.png,3
FBXO5,FBXO5.png,1
FBXO6,FBXO6.png,1
FBXO7,FBXO7.png,6
FBXO8,FBXO8.png,3
FBXO9,FBXO9.png,2
FBXW11,FBXW11.png,17
FBXW2,FBXW2.png,11
FBXW5,FBXW5.png,23
FBXW7,FBXW7.png,8
FBXW8,FBXW8.png,2
FBXW9,FBXW9.png,1
FCF1,FCF1.png,2
FCGR2A,FCGR2A.png,3
FCGR3A,FCGR3A.png,1
FCGRT,FCGRT.png,4
FCHO2,FCHO2.png,1
FCHSD1,FCHSD1.png,2
FCHSD2,FCHSD2.png,8
FCSK,FCSK.png,1
FDFT1,FDFT1.png,9
FDPS,FDPS.png,3
FDX1,FDX1.png,6
FDX2,FDX2.png,1
FDXACB1,FDXACB1.png,3
FDXR,FDXR.png,1
FECH,FECH.png,9
FEM1A,FEM1A.png,3
FEM1B,FEM1B.png,12
FEM1C,FEM1C.png,11
FEN1,FEN1.png,1
FER,FER.png,6
FERMT1,FERMT1.png,1
FERMT2,FERMT2.png,12
FERMT3,FERMT3.png,2
FES,FES.png,5
FEZ1,FEZ1.png,3
FEZ2,FEZ2.png,6
FGD1,FGD1.png,1
FGD3,FGD3.png,1
FGD4,FGD4.png,4
FGD5,FGD5.png,5
FGD5-AS1,FGD5-AS1.png,22
FGD6,FGD6.png,7
FGF1,FGF1.png,19
FGF11,FGF11.png,2
FGF12,FGF12.png,8
FGF13,FGF13.png,1
FGF14,FGF14.png,3
FGF18,FGF18.png,1
FGF2,FGF2.png,1
FGF7,FGF7.png,4
FGF9,FGF9.png,2
FGFR1,FGFR1.png,27
FGFR1OP2,FGFR1OP2.png,7
FGFRL1,FGFRL1.png,1
FGGY,FGGY.png,2
FGGY-DT,FGGY-DT.png,1
FGL2,FGL2.png,6
FGR,FGR.png,1
FH,FH.png,3
FHIP1A,FHIP1A.png,2
FHIP1B,FHIP1B.png,7
FHIP2A,FHIP2A.png,12
FHIP2B,FHIP2B.png,11
FHL1,FHL1.png,32
FHL2,FHL2.png,18
FHL5,FHL5.png,6
FHOD1,FHOD1.png,6
FHOD3,FHOD3.png,76
FIBIN,FIBIN.png,2
FIBP,FIBP.png,2
FICD,FICD.png,2
FIG4,FIG4.png,2
FIGN,FIGN.png,6
FIGNL1,FIGNL1.png,9
FILIP1,FILIP1.png,28
FILIP1L,FILIP1L.png,20
FIP1L1,FIP1L1.png,26
FIS1,FIS1.png,1
FITM1,FITM1.png,1
FITM2,FITM2.png,27
FIZ1,FIZ1.png,1
FKBP10,FKBP10.png,2
FKBP14,FKBP14.png,5
FKBP15,FKBP15.png,6
FKBP1A,FKBP1A.png,4
FKBP2,FKBP2.png,1
FKBP3,FKBP3.png,4
FKBP4,FKBP4.png,1
FKBP5,FKBP5.png,23
FKBP7,FKBP7.png,2
FKBP8,FKBP8.png,6
FKBP9,FKBP9.png,8
FKRP,FKRP.png,5
FKTN,FKTN.png,2
FLACC1,FLACC1.png,1
FLAD1,FLAD1.png,2
FLCN,FLCN.png,4
FLI1,FLI1.png,5
FLII,FLII.png,12
FLJ40194,FLJ40194.png,1
FLNA,FLNA.png,4
FLNB,FLNB.png,6
FLNC,FLNC.png,11
FLOT1,FLOT1.png,7
FLOT2,FLOT2.png,4
FLT1,FLT1.png,8
FLT4,FLT4.png,2
FLVCR2,FLVCR2.png,2
FLYWCH1,FLYWCH1.png,7
FLYWCH2,FLYWCH2.png,1
FMC1,FMC1.png,1
FMC1-LUC7L2,FMC1-LUC7L2.png,1
FMNL1,FMNL1.png,1
FMNL3,FMNL3.png,1
FMO2,FMO2.png,7
FMO4,FMO4.png,3
FMOD,FMOD.png,1
FMR1,FMR1.png,9
FN1,FN1.png,15
FN3K,FN3K.png,8
FN3KRP,FN3KRP.png,2
FNBP1,FNBP1.png,6
FNBP1L,FNBP1L.png,5
FNBP1P1,FNBP1P1.png,1
FNBP4,FNBP4.png,5
FNDC3A,FNDC3A.png,8
FNDC3B,FNDC3B.png,19
FNDC5,FNDC5.png,1
FNIP1,FNIP1.png,7
FNIP2,FNIP2.png,4
FNIP2_ENSG00000289999,FNIP2_ENSG00000289999.png,11
FNTA,FNTA.png,4
FNTB,FNTB.png,3
FOCAD,FOCAD.png,9
FOS,FOS.png,1
FOSB,FOSB.png,1
FOSL2,FOSL2.png,5
FOXJ2,FOXJ2.png,3
FOXJ3,FOXJ3.png,8
FOXK2,FOXK2.png,2
